player_name,pitch_type,release_speed,release_pos_x,release_pos_z,pitcher,pfx_x,pfx_z,release_spin_rate,release_extension
"Gibson, Kyle",ST,80.7399299474606,-2.3079684763572677,6.137565674255692,502043.0,12.480210157618213,-0.39698774080560423,2401.461267605634,6.891243432574431
"Gil, Luis",CH,91.60162962962963,-2.9710074074074075,5.335362962962963,661563.0,-15.097422222222223,5.174933333333334,1722.242469879518,6.786962962962963
"Gil, Luis",FF,96.58221709006929,-2.7681293302540415,5.824811393379523,661563.0,-5.605635103926097,17.244896073903,2438.1976653696497,6.732486528098537
"Gil, Luis",SL,87.51115942028986,-2.935739130434783,5.697565217391305,661563.0,5.690782608695652,6.809391304347826,2505.6111111111113,6.737246376811594
"Gilbert, Logan",CU,83.21281337047354,-1.2397214484679666,5.796963788300836,669302.0,13.49515320334262,-3.9158774373259053,2278.413407821229,7.344011142061281
"Gilbert, Logan",FA,59.1,-2.0,6.82,669302.0,5.28,-6.84,1539.0,5.8
"Gilbert, Logan",FC,92.30498442367602,-1.006417445482866,5.916386292834892,669302.0,2.9857943925233643,11.823177570093458,2244.760124610592,7.6015576323987535
"Gilbert, Logan",FF,96.62347918890075,-1.0261579509071506,5.865250800426894,669302.0,-7.051184631803628,16.177203842049092,2034.435432230523,7.628388473852722
"Gilbert, Logan",FS,84.48796068796068,-1.2403931203931204,5.7272235872235875,669302.0,-5.902702702702703,0.49385749385749383,639.6915422885572,7.574938574938575
"Gilbert, Logan",SI,95.53333333333333,-1.3295555555555556,5.571555555555555,669302.0,-14.989333333333333,10.498666666666667,1955.4,7.555555555555555
"Gilbert, Logan",SL,88.43765432098765,-1.1589506172839505,5.821111111111111,669302.0,0.9838271604938271,-0.0511111111111111,1908.2893923789907,7.537242798353909
"Gilbert, Tyler",FC,89.77894736842104,2.3194736842105264,5.523684210526316,656457.0,1.7494736842105265,11.058947368421054,2252.4210526315787,5.9526315789473685
"Gilbert, Tyler",FF,92.01063829787235,2.791914893617021,5.1051063829787235,656457.0,11.767659574468086,11.333617021276595,2149.404255319149,6.040425531914893
"Gilbert, Tyler",FS,85.8,2.18,5.49,656457.0,14.76,9.600000000000001,1648.0,6.1
"Gilbert, Tyler",KC,82.13333333333334,3.496666666666666,5.066666666666666,656457.0,-4.8,-4.08,2290.3333333333335,5.733333333333333
"Gilbert, Tyler",SI,91.3566037735849,2.9141509433962263,5.07622641509434,656457.0,18.027169811320757,6.088301886792453,2117.6603773584907,6.09433962264151
"Gilbert, Tyler",ST,84.26818181818182,3.196363636363636,5.027727272727272,656457.0,-4.570909090909091,-0.09272727272727281,2402.590909090909,5.822727272727272
"Gilbreath, Lucas",FF,92.15806451612903,2.0351612903225806,5.761290322580645,656458.0,3.0735483870967744,14.628387096774194,2276.4193548387098,6.16774193548387
"Gilbreath, Lucas",SL,81.71875,2.1475,5.70375,656458.0,-2.4375,-4.08,2304.125,6.04375
